line_no,p,B_size,B,trace_depth,state_label,span,i,j,initial_E,initial_P,initial_L,status,escape_depth,path,final_E,final_P,final_L,final_phi,nodes,best_phi,best_depth
42295,29,7,1 4 13 14 16 18 26,2,after_1,7,11,18,1,1,7,escaped,1,"(5,1,11)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42296,29,7,1 8 13 14 16 18 26,2,after_1,7,11,18,1,1,7,escaped,1,"(5,1,11)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42298,29,7,1 3 4 13 14 18 26,2,after_1,3,14,17,1,1,3,escaped,1,"(13,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42300,29,7,1 3 13 14 16 18 26,2,after_1,9,8,17,1,1,9,escaped,1,"(4,1,10)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42302,29,7,1 4 6 13 14 18 26,2,after_1,3,14,17,1,1,3,escaped,1,"(9,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42303,29,7,1 6 8 13 14 18 26,2,after_1,3,14,17,1,1,3,escaped,1,"(9,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42304,29,7,1 6 13 14 16 18 26,2,after_1,7,11,18,1,1,7,escaped,1,"(5,1,11)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42307,29,7,1 4 12 13 14 18 26,2,after_1,7,14,21,1,1,7,escaped,1,"(12,1,14)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42308,29,7,1 8 12 13 14 18 26,2,after_1,7,14,21,1,1,7,escaped,1,"(12,1,14)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42310,29,7,1 3 12 13 14 18 26,2,after_1,4,7,11,1,1,4,escaped,1,"(5,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42313,29,7,1 4 13 14 18 24 26,2,after_1,6,11,17,1,1,6,escaped,1,"(10,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42314,29,7,1 8 13 14 18 24 26,2,after_1,6,11,17,1,1,6,escaped,1,"(10,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42316,29,7,1 3 13 14 18 24 26,2,after_1,4,14,18,1,1,4,escaped,1,"(16,1,18)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42317,29,7,1 6 13 14 18 24 26,2,after_1,11,4,15,1,1,11,escaped,1,"(2,1,4)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
42320,29,7,1 4 13 14 18 19 26,2,after_1,12,8,20,1,1,12,escaped,1,"(5,1,9)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42321,29,7,1 8 13 14 18 19 26,2,after_1,7,14,21,1,1,7,escaped,1,"(15,1,13)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42322,29,7,1 13 14 16 18 19 26,2,after_1,5,12,17,1,1,5,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42324,29,7,1 6 13 14 18 19 26,2,after_1,7,14,21,1,1,7,escaped,1,"(10,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42329,29,7,1 9 13 14 16 18 26,2,after_1,9,8,17,1,1,9,escaped,1,"(2,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42331,29,7,1 6 9 13 14 18 26,2,after_1,3,14,17,1,1,3,escaped,1,"(8,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42332,29,7,1 9 12 13 14 18 26,2,after_1,8,1,9,1,1,8,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42334,29,7,1 4 7 8 13 14 26,2,after_1,3,14,17,1,1,3,escaped,1,"(9,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42335,29,7,1 2 7 13 14 16 26,3,after_2,3,14,17,1,1,3,escaped,1,"(10,2,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42338,29,7,1 2 3 7 13 14 26,2,after_1,9,10,19,1,1,9,escaped,1,"(7,1,10)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
42339,29,7,1 3 4 7 13 14 26,2,after_1,9,9,18,1,1,9,escaped,1,"(5,1,9)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42340,29,7,1 3 7 8 13 14 26,2,after_1,7,7,14,1,1,7,escaped,1,"(5,1,7)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42343,29,7,1 4 6 7 13 14 26,2,after_1,3,14,17,1,1,3,escaped,1,"(9,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42344,29,7,1 6 7 8 13 14 26,2,after_1,3,14,17,1,1,3,escaped,1,"(9,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42346,29,7,1 3 6 7 13 14 26,2,after_1,7,7,14,1,1,7,escaped,1,"(5,1,7)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42350,29,7,1 7 12 13 14 16 26,2,after_1,3,10,13,1,1,3,escaped,1,"(12,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42353,29,7,1 2 7 13 14 24 26,2,after_1,7,8,15,1,1,7,escaped,1,"(2,1,13)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42356,29,7,1 7 13 14 16 24 26,2,after_1,5,13,18,1,1,5,escaped,1,"(20,1,16)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
42357,29,7,1 3 7 13 14 24 26,2,after_1,17,3,20,1,1,17,escaped,1,"(1,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42358,29,7,1 6 7 13 14 24 26,2,after_1,16,3,19,1,1,16,escaped,1,"(0,1,3)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
42359,29,7,1 7 12 13 14 24 26,2,after_1,16,4,20,1,1,16,escaped,1,"(2,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42360,29,7,1 2 7 13 14 19 26,2,after_1,15,4,19,1,1,15,escaped,1,"(0,1,4)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
42363,29,7,1 7 13 14 16 19 26,2,after_1,8,12,20,1,1,8,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42364,29,7,1 3 7 13 14 19 26,2,after_1,15,4,19,1,1,15,escaped,1,"(2,1,4)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42366,29,7,1 7 12 13 14 19 26,2,after_1,14,7,21,1,1,14,escaped,1,"(1,1,7)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
42367,29,7,1 7 13 14 19 24 26,2,after_1,15,5,20,1,1,15,escaped,1,"(3,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42372,29,7,1 6 7 9 13 14 26,2,after_1,7,6,13,1,1,7,escaped,1,"(4,1,6)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
42374,29,7,1 7 9 13 14 24 26,2,after_1,7,6,13,1,1,7,escaped,1,"(2,1,11)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42375,29,7,1 7 8 13 14 18 26,2,after_1,7,14,21,1,1,7,escaped,1,"(15,1,13)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42379,29,7,1 7 12 13 14 18 26,2,after_1,7,14,21,1,1,7,escaped,1,"(17,1,8)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42380,29,7,1 7 13 14 18 24 26,2,after_1,14,1,15,1,1,14,escaped,1,"(0,1,1)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
42384,29,7,1 2 4 6 13 26 28,2,after_1,6,7,13,1,1,6,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42385,29,7,1 2 6 8 13 26 28,2,after_1,6,7,13,1,1,6,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42391,29,7,1 3 4 6 13 26 28,2,after_1,12,5,17,1,1,12,escaped,1,"(4,1,5)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
42392,29,7,1 3 6 8 13 26 28,2,after_1,7,14,21,1,1,7,escaped,1,"(12,1,14)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42393,29,7,1 3 6 13 16 26 28,2,after_1,12,5,17,1,1,12,escaped,1,"(3,1,5)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42396,29,7,1 4 8 12 13 26 28,2,after_1,6,2,8,1,1,6,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42401,29,7,1 3 4 12 13 26 28,2,after_1,7,14,21,1,1,7,escaped,1,"(9,1,14)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42402,29,7,1 3 8 12 13 26 28,2,after_1,7,14,21,1,1,7,escaped,1,"(9,1,14)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42404,29,7,1 2 6 12 13 26 28,2,after_1,3,5,8,1,1,3,escaped,1,"(3,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42407,29,7,1 6 12 13 16 26 28,2,after_1,9,10,19,1,1,9,escaped,1,"(7,1,11)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42408,29,7,1 3 6 12 13 26 28,2,after_1,13,6,19,1,1,13,escaped,1,"(4,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42414,29,7,1 8 13 16 24 26 28,3,after_2,19,1,20,1,1,19,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42415,29,7,1 2 3 13 24 26 28,2,after_1,14,7,21,1,1,14,escaped,1,"(1,1,16)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
42419,29,7,1 2 6 13 24 26 28,2,after_1,16,2,18,1,1,16,escaped,1,"(3,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42429,29,7,1 6 12 13 24 26 28,2,after_1,7,10,17,1,1,7,escaped,1,"(4,1,10)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42432,29,7,1 4 8 13 19 26 28,2,after_1,6,2,8,1,1,6,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42440,29,7,1 2 6 13 19 26 28,2,after_1,3,5,8,1,1,3,escaped,1,"(3,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42443,29,7,1 6 13 16 19 26 28,2,after_1,16,1,17,1,1,16,escaped,1,"(0,1,1)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42449,29,7,1 3 12 13 19 26 28,2,after_1,7,14,21,1,1,7,escaped,1,"(11,1,14)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42454,29,7,1 13 16 19 24 26 28,2,after_1,6,2,8,1,1,6,escaped,1,"(5,1,8)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42455,29,7,1 3 13 19 24 26 28,2,after_1,4,10,14,1,1,4,escaped,1,"(7,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42457,29,7,1 12 13 19 24 26 28,2,after_1,6,2,8,1,1,6,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42458,29,7,1 2 4 9 13 26 28,2,after_1,19,1,20,1,1,19,escaped,1,"(0,1,1)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
42459,29,7,1 2 8 9 13 26 28,2,after_1,19,1,20,1,1,19,escaped,1,"(0,1,1)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
42460,29,7,1 4 8 9 13 26 28,2,after_1,3,2,5,1,1,3,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42465,29,7,1 3 4 9 13 26 28,2,after_1,6,4,10,1,1,6,escaped,1,"(0,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42466,29,7,1 3 8 9 13 26 28,2,after_1,6,4,10,1,1,6,escaped,1,"(0,1,4)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42469,29,7,1 4 6 9 13 26 28,2,after_1,3,2,5,1,1,3,escaped,1,"(6,2,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42470,29,7,1 6 8 9 13 26 28,2,after_1,3,2,5,1,1,3,escaped,1,"(6,2,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42471,29,7,1 6 9 13 16 26 28,2,after_1,11,5,16,1,1,11,escaped,1,"(1,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42472,29,7,1 3 6 9 13 26 28,2,after_1,6,4,10,1,1,6,escaped,1,"(1,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42476,29,7,1 9 12 13 16 26 28,2,after_1,4,11,15,1,1,4,escaped,1,"(9,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42480,29,7,1 4 9 13 24 26 28,2,after_1,3,4,7,1,1,3,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42481,29,7,1 8 9 13 24 26 28,2,after_1,3,4,7,1,1,3,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42484,29,7,1 6 9 13 24 26 28,2,after_1,4,2,6,1,1,4,escaped,1,"(3,1,6)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
42493,29,7,1 9 13 19 24 26 28,2,after_1,4,10,14,1,1,4,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42508,29,7,1 3 6 13 18 26 28,2,after_1,13,2,15,1,1,13,escaped,1,"(0,1,2)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42509,29,7,1 2 12 13 18 26 28,2,after_1,4,9,13,1,1,4,escaped,1,"(7,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42515,29,7,1 2 13 18 24 26 28,3,after_2,8,5,13,1,1,8,escaped,1,"(4,1,5)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42521,29,7,1 12 13 18 24 26 28,2,after_1,4,13,17,1,1,4,escaped,1,"(8,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42527,29,7,1 6 13 18 19 26 28,2,after_1,14,2,16,1,1,14,escaped,1,"(0,1,2)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42533,29,7,1 3 9 13 18 26 28,2,after_1,3,4,7,1,1,3,escaped,1,"(5,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42542,29,7,1 3 4 7 13 26 28,2,after_1,7,5,12,1,1,7,escaped,1,"(1,1,5)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42543,29,7,1 3 7 8 13 26 28,2,after_1,7,5,12,1,1,7,escaped,1,"(1,1,5)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42548,29,7,1 6 7 13 16 26 28,2,after_1,3,14,17,1,1,3,escaped,1,"(12,1,14)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
42549,29,7,1 3 6 7 13 26 28,2,after_1,7,6,13,1,1,7,escaped,1,"(4,1,6)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42556,29,7,1 2 7 13 24 26 28,2,after_1,7,9,16,1,1,7,escaped,1,"(6,1,9)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42557,29,7,1 4 7 13 24 26 28,2,after_1,6,1,7,1,1,6,escaped,1,"(4,1,7)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
42558,29,7,1 7 8 13 24 26 28,2,after_1,6,1,7,1,1,6,escaped,1,"(4,1,7)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
42560,29,7,1 3 7 13 24 26 28,2,after_1,6,1,7,1,1,6,escaped,1,"(8,1,5)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42561,29,7,1 6 7 13 24 26 28,2,after_1,5,8,13,1,1,5,escaped,1,"(9,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42562,29,7,1 7 12 13 24 26 28,2,after_1,4,1,5,1,1,4,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42563,29,7,1 2 7 13 19 26 28,2,after_1,3,9,12,1,1,3,escaped,1,"(11,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42564,29,7,1 4 7 13 19 26 28,2,after_1,7,14,21,1,1,7,escaped,1,"(12,1,14)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42565,29,7,1 7 8 13 19 26 28,2,after_1,18,2,20,1,1,18,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42569,29,7,1 7 12 13 19 26 28,2,after_1,7,14,21,1,1,7,escaped,1,"(13,1,14)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42574,29,7,1 3 7 9 13 26 28,2,after_1,7,5,12,1,1,7,escaped,1,"(2,1,5)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42582,29,7,1 7 12 13 18 26 28,2,after_1,4,16,20,1,1,4,escaped,1,"(15,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42583,29,7,1 7 13 18 24 26 28,2,after_1,13,1,14,1,1,13,escaped,1,"(0,1,1)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
42585,29,7,1 2 3 13 14 26 28,2,after_1,9,6,15,1,1,9,escaped,1,"(11,1,15)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42586,29,7,1 3 4 13 14 26 28,2,after_1,12,5,17,1,1,12,escaped,1,"(4,1,5)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
42587,29,7,1 3 8 13 14 26 28,2,after_1,7,14,21,1,1,7,escaped,1,"(12,1,14)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42588,29,7,1 3 13 14 16 26 28,2,after_1,12,5,17,1,1,12,escaped,1,"(3,1,5)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42589,29,7,1 2 6 13 14 26 28,2,after_1,6,7,13,1,1,6,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42591,29,7,1 6 8 13 14 26 28,2,after_1,7,14,21,1,1,7,escaped,1,"(11,1,14)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42593,29,7,1 3 6 13 14 26 28,2,after_1,7,14,21,1,1,7,escaped,1,"(12,1,14)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42595,29,7,1 4 12 13 14 26 28,2,after_1,6,2,8,1,1,6,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42596,29,7,1 8 12 13 14 26 28,2,after_1,6,2,8,1,1,6,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42598,29,7,1 3 12 13 14 26 28,2,after_1,9,12,21,1,1,9,escaped,1,"(6,1,12)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42604,29,7,1 3 13 14 24 26 28,2,after_1,6,7,13,1,1,6,escaped,1,"(12,1,13)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42605,29,7,1 6 13 14 24 26 28,2,after_1,19,1,20,1,1,19,escaped,1,"(1,1,20)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
42607,29,7,1 2 13 14 19 26 28,2,after_1,7,14,21,1,1,7,escaped,1,"(11,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42608,29,7,1 4 13 14 19 26 28,2,after_1,6,2,8,1,1,6,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42609,29,7,1 8 13 14 19 26 28,2,after_1,6,2,8,1,1,6,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42610,29,7,1 13 14 16 19 26 28,2,after_1,4,7,11,1,1,4,escaped,1,"(4,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42614,29,7,1 13 14 19 24 26 28,2,after_1,4,10,14,1,1,4,escaped,1,"(11,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42615,29,7,1 4 9 13 14 26 28,2,after_1,3,2,5,1,1,3,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42616,29,7,1 8 9 13 14 26 28,2,after_1,3,2,5,1,1,3,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42618,29,7,1 3 9 13 14 26 28,2,after_1,2,17,19,1,1,2,escaped,1,"(14,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42619,29,7,1 6 9 13 14 26 28,2,after_1,12,7,19,1,1,12,escaped,1,"(4,1,7)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42624,29,7,1 3 13 14 18 26 28,2,after_1,7,14,21,1,1,7,escaped,1,"(9,1,14)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42627,29,7,1 13 14 18 24 26 28,2,after_1,4,13,17,1,1,4,escaped,1,"(10,1,15)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42629,29,7,1 3 7 13 14 26 28,2,after_1,9,11,20,1,1,9,escaped,1,"(7,1,11)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42631,29,7,1 7 12 13 14 26 28,2,after_1,6,3,9,1,1,6,escaped,1,"(2,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42632,29,7,1 7 13 14 24 26 28,2,after_1,17,3,20,1,1,17,escaped,1,"(1,1,3)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
42633,29,7,1 3 4 6 13 26 27,2,after_1,7,10,17,1,1,7,escaped,1,"(4,1,11)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42634,29,7,1 3 6 8 13 26 27,2,after_1,7,10,17,1,1,7,escaped,1,"(4,1,11)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42638,29,7,1 4 8 12 13 26 27,2,after_1,9,4,13,1,1,9,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42639,29,7,1 2 12 13 16 26 27,2,after_1,3,6,9,1,1,3,escaped,1,"(7,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42643,29,7,1 3 4 12 13 26 27,2,after_1,5,8,13,1,1,5,escaped,1,"(4,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42644,29,7,1 3 8 12 13 26 27,2,after_1,5,8,13,1,1,5,escaped,1,"(4,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42645,29,7,1 3 12 13 16 26 27,2,after_1,4,10,14,1,1,4,escaped,1,"(13,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42646,29,7,1 2 6 12 13 26 27,2,after_1,4,7,11,1,1,4,escaped,1,"(8,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42647,29,7,1 4 6 12 13 26 27,2,after_1,7,10,17,1,1,7,escaped,1,"(8,1,10)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42648,29,7,1 6 8 12 13 26 27,2,after_1,7,10,17,1,1,7,escaped,1,"(8,1,10)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42649,29,7,1 6 12 13 16 26 27,2,after_1,4,13,17,1,1,4,escaped,1,"(10,1,13)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
42666,29,7,1 2 12 13 24 26 27,2,after_1,3,18,21,1,1,3,escaped,1,"(19,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42674,29,7,1 4 8 13 19 26 27,2,after_1,9,11,20,1,1,9,escaped,1,"(9,1,11)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42675,29,7,1 2 13 16 19 26 27,3,after_2,6,9,15,1,1,6,escaped,1,"(7,1,9)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
42676,29,7,1 4 13 16 19 26 27,2,after_1,12,2,14,1,1,12,escaped,1,"(3,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42677,29,7,1 8 13 16 19 26 27,2,after_1,15,1,16,1,1,15,escaped,1,"(0,1,1)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
42679,29,7,1 3 4 13 19 26 27,2,after_1,11,3,14,1,1,11,escaped,1,"(2,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42680,29,7,1 3 8 13 19 26 27,2,after_1,5,8,13,1,1,5,escaped,1,"(4,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42682,29,7,1 2 6 13 19 26 27,2,after_1,17,3,20,1,1,17,escaped,1,"(0,1,17)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
42683,29,7,1 4 6 13 19 26 27,2,after_1,9,5,14,1,1,9,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42684,29,7,1 6 8 13 19 26 27,2,after_1,9,5,14,1,1,9,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42686,29,7,1 3 6 13 19 26 27,2,after_1,14,3,17,1,1,14,escaped,1,"(2,1,3)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
42687,29,7,1 2 12 13 19 26 27,2,after_1,3,7,10,1,1,3,escaped,1,"(8,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42689,29,7,1 8 12 13 19 26 27,2,after_1,19,1,20,1,1,19,escaped,1,"(0,1,1)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
42690,29,7,1 12 13 16 19 26 27,2,after_1,7,13,20,1,1,7,escaped,1,"(12,1,13)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
42691,29,7,1 3 12 13 19 26 27,1,initial,5,8,13,1,1,5,escaped,1,"(4,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
42692,29,7,1 6 12 13 19 26 27,2,after_1,9,5,14,1,1,9,escaped,1,"(0,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42694,29,7,1 4 13 19 24 26 27,2,after_1,4,14,18,1,1,4,escaped,1,"(13,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42695,29,7,1 8 13 19 24 26 27,2,after_1,4,14,18,1,1,4,escaped,1,"(13,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42696,29,7,1 13 16 19 24 26 27,2,after_1,7,12,19,1,1,7,escaped,1,"(9,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
42699,29,7,1 12 13 19 24 26 27,2,after_1,3,18,21,1,1,3,escaped,1,"(18,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
